city,housenumber,postcode,street,amenity,speciality,name,opening_hours,website,id,longitude,latitude,country,suburb,wheelchair,description,email,toilets_wheelchair,wheelchair_description
Berlin,94,10247,Petersburger Straße,doctors,general,Praxisteam Friedrichshain,"Mo,Tu,Th 09:00-13:00, We,Fr 09:00-14:00, Mo 14:30-17:00, Tu,Th 14:00-18:00",https://praxisteam-friedrichshain.de/,10079346656,13.453085,52.5171277,,,,,,,
Berlin,34,12307,Rehagener Straße,doctors,general;proctology,Frossini Kiriakidu,"Mo,Fr 09:00-13:00; Tu 15:00-18:00; Th 14:00-17:00; PH closed; Mo 18:00-19:00 ""Privatsprechstunde""; Tu 09:00-11:00 ""Privatsprechstunde""; Fr 12:00-13:00 ""Privatsprechstunde""; Th 17:00-18:00 ""Privatsprechstunde""",,10089085147,13.4028818,52.3863245,,Lichtenrade,,,,,
Berlin,14,10437,Göhrener Straße,doctors,child_psychiatry,Parissa Tabatabai,,,10095240693,13.4214594,52.540753,,Prenzlauer Berg,,,,,
Berlin,14,10437,Göhrener Straße,doctors,psychiatry,Roland Ricken,,,10095240695,13.4215406,52.5407511,,Prenzlauer Berg,,,,,
Berlin,31,10437,Senefelderstraße,doctors,psychiatry,Barbara Steinbach,,,10095241872,13.4220768,52.5405265,,Prenzlauer Berg,,,,,
Berlin,23,10405,Heinrich-Roller-Straße,doctors,general,Martin Jürgens,"Mo-Tu 08:30-12:30,14:00-19:00; We 08:00-13:00; Th 08:00-15:00",,10100690570,13.421709,52.5313097,,Prenzlauer Berg,no,,,,
,99,,Albrechtstr,doctors,ophthalmology,Augenarztpraxis Sanoculus MVZ Steglitz,"Mo-We 08:00-16:30; Th, Fr 08:00-14:00",,10104017168,13.3323477,52.4529354,,,,,,,
Berlin,23,10405,Chodowieckistraße,doctors,orthopaedics,Orthopädische Privatpraxis,Mo 10:00-16:30; Tu 08:00-09:00; Th 12:00-18:00; Fr 08:00-09:00,https://praxis.dr-shami.com,10107183475,13.4247836,52.5379892,,,,,,,
Berlin,131,12249,Gallwitzallee,clinic,,Hausärztlich-internistische Praxis Lankwitz,,https://www.mvz-lankwitz.de/,10116298591,13.3506944,52.4243716,,,,,,,
,11,,Mehringplatz,doctors,ophthalmology,Hacer Sakinc,"Mo-Fr 09:00-13:00; Mo, Tu, Th 15:00-18:00",,10120452193,13.3920592,52.4998493,,,,,,,
Berlin,19,10827,Hauptstraße,doctors,orthopaedics,Orthopädie Schöneberg,"Mo,Tu,Fr 08:30-12:30, Mo,Tu 13:30-16:30, Th 09:30-13:30,15:00-18:00",https://www.orthopaedie-schoeneberg.de/,10124692454,13.3564396,52.486746,DE,Schöneberg,,,,,
Berlin,19,10827,Hauptstraße,doctors,dermatology,,"Mo,Th 08:00-17:30; Tu 14:00-17:45; We,Fr 08:00-14:00",,10124692456,13.3564935,52.4867754,DE,Schöneberg,,,,,
Berlin,75,10823,Grunewaldstraße,doctors,paediatrics,,,,10124884267,13.3503351,52.4893908,DE,Schöneberg,,,,,
Berlin,9,10779,Bayerischer Platz,doctors,ophthalmology,Augenarztpraxis am Bayerischen Platz,,https://www.augenarzt-bayerischer-platz.de/,10124884272,13.3405829,52.4881328,DE,Schöneberg,,,,,
Berlin,9,10779,Bayerischer Platz,doctors,otolaryngology;plastic_surgery,Dr. Kazak,,https://www.hno-dr-kazak.de/,10124884273,13.3405546,52.4881273,DE,Schöneberg,,,,,
Berlin,58,10825,Innsbrucker Straße,doctors,gastroenterology,Gastroenterologie am Bayerischen Platz,,https://gastroenterologen-in-berlin.de/,10124884274,13.340558,52.4879988,DE,Schöneberg,,,,,
Berlin,58,10825,Innsbrucker Straße,doctors,gynaecology,Dr. med. Sabine Metzner;Dr. med Julia Brazier,,https://www.gynbayerischerplatz.de/,10124884275,13.3405438,52.4879587,DE,Schöneberg,,,,,
Berlin,58,10825,Innsbrucker Straße,doctors,general;homeopathy,Privatpraxis Dr. med. Hans Zwemke,,http://www.zwemke.com,10124884277,13.3405114,52.4880707,DE,Schöneberg,,,,,
Berlin,4,10969,Friedrichstraße,doctors,internal,Hausarztpraxis,"Mo,Tu,Th 09:00-18:00; We 09:00-13:00; Fr 09:00-12:00; PH off",https://hausarzt-internist-berlin.de/,10131909168,13.3917318,52.5005462,,,yes,,info@hausarzt-internist-berlin.de,,
Berlin,6,10555,Flotowstraße,doctors,general,Hausarztpraxis Flotowstraße Lutz (Elias) Habenicht,"Mo-Tu 09:00-13:00, Th-Fr 09:00-13:00, Mo-Tu 15:30-18:00, Th 15:30-18:00; We off; Sa-Su off",https://www.hausarztpraxis-flotowstrasse.de/,10134790944,13.3369028,52.5174431,,,,,,,
,6,10117,Anton-Wilhelm-Amo-Straße,doctors,general,Novopraxis,,https://www.novopraxis.berlin/,10134797317,13.3869579,52.5118266,,,,,info@novopraxis.berlin,,
,3,10719,Ludwigkirchstraße,doctors,otolaryngology,Maxie Schönitz & Nurcihan Hermes HNO Heilkunde,"Mo-Th 09:00-13:00,15:00-18:00; Fr 09:00-13:00",https://www.hno-wilmersdorf.com/,10137901018,13.3254462,52.4982236,,,no,,,,
,86,10785,Potsdamer Straße,doctors,general,Hausarztpraxis Birgit Bläse,,https://www.hausarztpraxis-blaese.de/,10137901019,13.3655475,52.5032883,,,,,,,
Berlin,53,10711,Joachim-Friedrich-Straße,doctors,general,Praxis Dr. med. Nadja Dreysse,Mo 12:00-17:00; Tu 8:30-13:00; We 8:30-13:00; Th 14:00-19:00; Fr 8:30-13:00,https://praxis-dreysse.webflow.io/,10147139030,13.2955441,52.4947349,,,,,info@praxis-dreysse.de,,
Berlin,3-5,13403,Ollenhauerstraße,doctors,otolaryngology,HNO-Praxis Reinickendorf,"Mo-Fr 08:00-13:00, Sa 09:00-13:00, Mo-Th 14:00-18:00",,10148163977,13.3287849,52.5643393,,,yes,,,,
Berlin,123,13409,Residenzstraße,doctors,ophthalmology,Lars Stuchels,"Mo-Th 07:45-12:30,13:30-17:30",https://stuchels-lars.edan.io/,10148171459,13.363065,52.5668757,,Reinickendorf,,,,,
Berlin,25 A,13507,Berliner Straße,doctors,general,Hausarztpraxis am Borsigturm,,,10148179190,13.2881093,52.583556,,,,,,,
Berlin,43,13409,Residenzstraße,doctors,internal;general;cardiology,Alpay Kizir,,,10148227426,13.3632059,52.565217,,,,,,,
Berlin,3,13405,Kapweg,doctors,radiology,MVZ Radiologie Kapweg,,,10152011085,13.3296938,52.562176,,,,,,,
Berlin,43,10245,Boxhagener Straße,doctors,neurology,Dr. med. Volker Schumann,Mo 12:00-18:00; We 09:00-12:00; Th 13:00-18:00; Fr 08:00-12:00,,10152014640,13.4639905,52.5101678,,,no,,,,
Berlin,22,10437,Lychener Straße,doctors,internal,Rana El-Awar,"Mo,We 08:00-14:00; Tu 09:00-13:00,14:00-17:00; Th 09:00-13:00,14:00-18:00; Fr 08:00-12:00",,10161723042,13.4164849,52.5425389,,Prenzlauer Berg,no,,,,
Berlin,22,12161,Rheingaustraße,doctors,,Bernd Gotthardt,,http://home.snafu.de/bernd.gotthardt/,10197656851,13.3211937,52.4699748,DE,Friedenau,,,,,
Berlin,12,12163,Muthesiusstraße,doctors,general,Dr. med. Steffi Schupp,"Mo,Th 09:00-12:00,16:00-18:00; Tu 09:00-14:00; Fr 09:00-12:00",,10197888979,13.3206282,52.4591837,DE,Steglitz,,,,,
Berlin,8,12163,Muthesiusstraße,doctors,paediatrics;homeopathy,Elke Guthmann,"Mo,Tu,Th 09:00-12:00,15:00-17:00; We,Fr 09:00-12:00",https://www.kinderaerztin-guthmann.de/startseite.html,10197888982,13.3208835,52.4590926,DE,Steglitz,no,,,,
Berlin,2,12163,Muthesiusstraße,doctors,orthopaedics;rheumatology,PG 30 - Praxisgemeinschaft für ganzheitliche Medizin,"Mo 13:00-18:00; Tu,Th 09:00-13:00,14:00-18:00; We 10:00-14:00; Fr 09:00-14:00",https://www.pg30-berlin.de/,10197888984,13.3216838,52.4587998,DE,Steglitz,,,info@pg30-berlin.de,,
Berlin,148,12043,Karl-Marx-Straße,doctors,general,"Hausarztpraxis Ajeh Bromand, Celia Sancho Loras","Mo,Tu,Th,Fr 09:00-13:00,Mo,Th 15:00-18:00; We 09:00-14:00",,10211756180,13.4390268,52.476348,DE,Neukölln,,,,,
Berlin,,13465,Welfenallee,doctors,cardiology;internal,Kardiologische Privatpraxis Frohnau,Mo 08:00-14:30; Tu 08:00-18:30; We-Fr 14:00-18:30,https://www.kardiologie-frohnau.de,10226090682,13.2888614,52.6314672,,Frohnau,,,,,
Berlin,8,13465,Ludolfingerplatz,doctors,internal,Dr. med. Anna Dorothea Scheytt,"Mo,Tu,Th,Fr 09:00-12:00, Mo 14:00-15:00, Tu 17:00-19:00, Th 16:00-18:00",,10226098944,13.2869888,52.6325376,,,no,,,,
Berlin,8,13465,Ludolfingerplatz,doctors,ophthalmology,SehZentrum,"Mo 12:00-18:00; Tu,Th,Fr 08:00-13:30; We 08:00-14:00",https://augenarzt-sehzentrum.com/standorte/sehzen-frohnau/,10226110159,13.286996,52.6325292,,,no,,,,
Berlin,,13465,Welfenallee,doctors,paediatrics;pulmonology;allergology,Dr. med. Holger Kaiser,"Mo-Fr 09:00-12:00, Mo,Tu,Th 15:00-18:00",https://www.kinderarztkaiser.de,10226121705,13.2898991,52.6314362,,Frohnau,no,,,,
Berlin,80,10115,Invalidenstraße,clinic,,Charité Comprehensive Cancer Center,,https://cccc.charite.de/,10231199971,13.3747037,52.5278444,,,yes,,,,
Berlin,,12355,Köpenicker Straße,doctors,ophthalmology,Augenarztpraxis Berlin Süd,,,10246140895,13.4968859,52.4185333,,Rudow,yes,,,,
Berlin,37,,Mühlenstraße,doctors,ophthalmology,Lasermed Augenarzt,"Mo,Tu 08:00-13:00",https://augenarzt.lasermed.de/berlin/pankow-muehlenstrasse/,10263022715,13.4103034,52.5613333,,Pankow,yes,,,,
Berlin,85,10623,Fasanenstraße,clinic,mrt;ct;schmerztherapie;beratung;tumorsuche;verlaufskontrolle;zweitmeinung;privatpraxis,MRT-Akademie,Mo-Th 08:00-19:00; Fr 08:00-18:00,https://mrt-akademie.de/de/,10292325696,13.3285989,52.5067455,,,,"In der MRT-Akademie erhalten privat Krankenversicherte und Selbstzahler in angenehmer Atmosphäre kompetente Beratung, umfassende Vorsorgeangebote, weitgehende Diagnostik und, falls erforderlich, eine individuelle Therapie.",info@mrt-akademie.de,,
Berlin,85,10623,Fasanenstraße,doctors,diagnostische_radiologie;privatpraxis;mrt;ct;prt,PD Dr. Christian Enzweiler,Mo-Th 08:00-19:00; Fr 08:00-18:00,https://mrt-akademie.de/de/,10292327433,13.3285654,52.5067482,DE,,,Herr PD Dr. Enzweiler bietet in der MRT-Akademie MRT- und CT-Untersuchungen sowie PRT-Behandlungen für Privatversicherte und Selbstzahler an. Vor der Niederlassung als Radiologe war er lange Jahre Chefarzt in der Radiologie des Franziskus- Krankenhauses.,enzweiler@mrt-akademie.de,,
Berlin,85,10623,Fasanenstraße,doctors,radiologie;privatpraxis;mrt;ct,Dr. Michael Jüngst,Mo-Th 08:00-19:00; Fr 08:00-18:00,,10292334804,13.3285823,52.5067384,,,,"Dr. Michael Jüngst bringt in seine Niederlassung als Radiologe in der MRT-Akademie langjährige klinische Erfahrung ein, zuletzt als Leitender Oberarzt in einem großen Klinikkonzern. Er bietet MRT- und CT-Untersuchungen für Privatpatienten & Selbstzahler a",juengst@mrt-akademie.de,,
Berlin,85,10623,Fasanenstraße,doctors,diagnostische_radiologie;privatpraxis;mrt;ct,Dr. Katharina Ehler,Mo-Th 08:00-19:00; Fr 08:00-18:00,https://mrt-akademie.de/de/,10292355688,13.328635,52.5067421,,,,"Jahrzehntelange klinische Erfahrung bildet das Fundament der radiologischen Privatpraxis (MRT, CT) von Frau Dr. Ehler in den Räumen der MRT-Akademie.",ehler@mrt-akademie.de,,
Berlin,85,10623,Fasanenstraße,doctors,diagnostische_radiologie;privatpraxis;mrt;ct,Dr. Dr. Christian Born,Mo-Fr 11:00-17:00,https://mrt-akademie.de/de/,10292357914,13.3285853,52.5067478,,,,"Der auch in Neurologie, Psychologie und Gesundheitsökonomie qualifizierte Radiologe Dr. Dr. Born bietet Privatpatienten und Selbstzahlern Untersuchungen im MRT und CT in seiner Privatpraxis in der MRT-Akademie.",born@mrt-akademie.de,,
Berlin,5,10827,Hauptstraße,doctors,general,Alper Moran,,,10314816006,13.3592151,52.4897557,DE,Schöneberg,,,,,
Berlin,,12161,Stubenrauchstraße,doctors,psychotherapist,Markus Herrmann,"""Termine nach telefonischer Vereinbarung""",,10315381213,13.3257364,52.4692364,,Friedenau,no,,,,
Berlin,10,10437,Senefelderstraße,doctors,physiatry;osteopathy;acupuncture,Martina Igel,"Mo, Th 09:00-12:00; Tu 15:00-18:00; nach Vereinbarung",https://arztpraxisigel.de/,10554151695,13.4231791,52.5419164,DE,Prenzlauer Berg,,,,,
Berlin,10,10437,Senefelderstraße,doctors,depth;behavior,Christine Gerstenfeld,,,10554170835,13.4231926,52.5419497,DE,Prenzlauer Berg,,,,,
Berlin,21,10405,Jablonskistraße,doctors,internal;general,Sabine Meseg,"Mo-Tu,Th-Fr 09:00-13:00; We 14:00-18:00",,10595739549,13.4238801,52.537553,,Prenzlauer Berg,,,,,
Berlin,87,12159,Hauptstraße,doctors,pulmonology,Pneumologie Berlin,"Mo,Tu,Th 09:00-13:00,14:00-18:00; We,Fr 09:00-13:00",https://www.pneumologie-berlin.de/,10621600192,13.3395867,52.4746677,,,,,,,
Berlin,87,12159,Hauptstraße,doctors,dermatology,Hautarzt Friedenau,"Tu 08:00-14:00,15:00-18:00; We 08:00-12:00,13:00-18:00; Th 09:00-14:00; Fr 08:00-14:00",https://www.hautarztpraxis-friedenau.de/,10621625378,13.3395939,52.474567,,,,,mail@hautarztpraxis-friedenau.de,,
Berlin,87,12159,Hauptstraße,doctors,cardiology,KARDIOS Friedenau,Mo-Th 08:30-18:00; Fr 08:30-16:00,https://www.kardios.de/friedenau/home,10621653864,13.3395942,52.4746025,,,yes,,,,
Berlin,70,10625,Goethestraße,doctors,gynaecology,Obenrum Untenrum,,https://obenrum-untenrum.de,10647929708,13.3164993,52.5088136,,,,,info@helensange.de,,
Berlin,154,12157,Grazer Damm,doctors,general;geriatrics;palliative,Praxis Grazer Platz,"Mo,Th,Fr 08:30-13:00; Tu 11:00-16:00; We 14:00-18:00",http://praxisgrazerplatz.de,10674814204,13.3473645,52.4664731,,,,,,,
Berlin,103,10715,Uhlandstraße,doctors,otolaryngology,Gülcan Kazak-Yildirim,,https://www.hno-praxis-wilmersdorf.de/,10678747751,13.322887,52.4859503,DE,Wilmersdorf,,,,,
Berlin,115,10961,Gneisenaustraße,clinic,ophthalmology,Lasermed Augenarzt Kreuzberg,,https://augenarzt.lasermed.de/berlin/kreuzberg-mehringdamm/,10680229526,13.3884974,52.4930758,,,,,,,
Berlin,17,13597,Schürstraße,doctors,general,Gustav von Hirschheydt,"Mo-Th 08:00-11:00,14:30-17:00; We off; Fr 06:30-11:00,14:30-17:00",http://www.hausarzthirschheydt.de,10696863149,13.2077507,52.5330448,,Spandau,,,,,
Berlin,,12526,Gründerstraße,doctors,psychiatry,Praxis Psychiatrie und Psychotherapie Dr. med. Christine Riegel,"Mo,Tu,Th 08:00-16:00|| ""nach Vereinbarung""",https://psychiatrie-gruenau.de,10707423610,13.5738063,52.41196,,Bohnsdorf,yes,,praxis@psychiatrie-gruenau.de,,
Berlin,6,12165,Grunewaldstraße,doctors,internal;pulmonology,Markus Samulowski und Julia Franz,"Mo-Fr 08:00-13:00, Mo,Th 15:30-18:00",https://www.lungenfacharzt-berlin.de,10712173113,13.3183719,52.4579592,,,limited,,praxis@lungenfacharzt-berlin.de,,
Berlin,24,12205,Drakestraße,doctors,general,Hausarztpraxis Dr. Neumann und Bothe,"Mo 08:00-14:00; Tu 14:00-18:00; We 10:00-12:00; Th 08:00-12:00,14:00-17:00; Fr 08:00-12:00",https://www.praxis-lichterfelde.de/,10719976285,13.3002777,52.4400222,,,,,,,
Berlin,44,12557,Grünauer Straße,doctors,general,Kathrin Reuß,"Mo,We 14:00-19:00; Tu,Th,Fr 08:00-12:00; PH off",https://www.hausaerzte-koepenick.de,10723522919,13.5699623,52.4409838,,,yes,,,,
Berlin,44,12557,Grünauer Straße,doctors,general,Frank-Uwe Fuchs,"Mo,We,Fr 08:00-12:00; Tu,Th 14:00-17:30; PH off",https://www.hausaerzte-koepenick.de,10723522920,13.5699898,52.4409248,,,yes,,,,
Berlin,57B,14109,Königstraße,doctors,ophthalmology,Augenarzt Wannsee,,https://augenarzt-wannsee.de/,10734626932,13.1580955,52.4191117,,,,,,,
,37,,Nazarethkirchstraße,doctors,general,Iris Bakki,"Mo 08:00-18:00; Tu 08:00-15:30; We,Th 08:00-15:00; Fr 08:00-12:00",,10738769984,13.3625938,52.550061,,,,,,,
Berlin,,10115,Invalidenstraße,doctors,oncology,Onkologische Portalambulanz,Mo-Fr 08:00-16:00,https://portalambulanz.charite.de/,10743640212,13.374643,52.5278209,,Mitte,yes,,,,
Berlin,13,10117,Luisenstraße,doctors,,Physikalische Medizin und Rehabilitation,,https://physikalische-medizin.charite.de/,10743640213,13.3787923,52.5249118,,,yes,,,,
Berlin,108,10318,Treskowallee,doctors,paediatrics,,"Mo,Tu,Th,Fr 08:30-12:00 open ""Für Akutkurztermine bitte von 8:00-9:30 Uhr anrufen!"", We 08:30-12:00 open ""Nur Terminpatienten!"", Mo,Th 14:00-18:00; PH off",https://www.kinderaerzte-im-netz.de/aerzte/berlin/loebbert/startseite.html,10764529129,13.5251069,52.4828349,,,no,"Dr. med. Thorsten Löbbert
Facharzt für Kinder- und Jugendmedizin
Schwerpunktbezeichnung Neonatologie",info@kinderarzt-loebbert.de,,
Berlin,,12555,Bahnhofstraße,doctors,otolaryngology,bermed,"Mo,Th 07:30-13:00, Tu 08:00-13:00, We 08:00-13:00 open ""OPs"", Fr 08:00-12:00, Mo,Tu,Th 14:00-18:00; PH off",https://www.bermed.de/praxis-koepenick/,10780198840,13.576614,52.4554803,,Köpenick,no,,hno-koepenick@bermed.de,,
Berlin,7,10623,Carmerstraße,doctors,ophthalmology,Augenarztpraxis am Savignyplatz,,https://www.augenarzt-berlin.de/,10785164773,13.3234884,52.5069536,DE,Charlottenburg,no,,,,
Berlin,7,10623,Carmerstraße,doctors,psychiatry,Barbara Mieling,,,10785164775,13.3235133,52.5070379,DE,Charlottenburg,no,,,,
Berlin,7,10623,Carmerstraße,doctors,dermatology,Dermatologie am Savignyplatz,,https://www.dermatologie-savigny.de/,10785164776,13.3234784,52.5069863,DE,Charlottenburg,no,,,,
Berlin,7,10623,Carmerstraße,doctors,internal;gastroenterology,Sebastian Gosepath,,http://internist-am-savignyplatz.de/,10785164778,13.323453,52.5069145,DE,Charlottenburg,no,,,,
Berlin,7,10623,Carmerstraße,doctors,surgery;orthopaedics,Unfallpraxis Savignyplatz,,https://die-unfallpraxis.de/,10785164779,13.3233795,52.506909,DE,Charlottenburg,yes,,,,
Berlin,7,10623,Carmerstraße,doctors,gynaecology,Jürgen Schenk,,,10785164780,13.3234478,52.5069386,DE,Charlottenburg,no,,,,
Berlin,5,10623,Carmerstraße,doctors,psychotherapist;dermatology;allergology,Dr. med. Stefanie Kruse,,,10785164783,13.323902,52.507354,DE,Charlottenburg,,,,,
Berlin,42,12359,Grüner Weg,doctors,internal;cardiology,Internisten Britz,"Mo 08:00-13:00; Tu 08:00-13:00,14:00-18:00; We 08:00-16:00; Th 08:00-18:00; Fr 08:00-12:00",https://internisten-britz.de,10787147810,13.4549054,52.4419,,,no,Hausärztlich-internistische Gemeinschaftspraxis Grüner Weg,info@internisten-britz.de,,
Berlin,6,13355,Ramlerstraße,doctors,general,Allgemeinmedizinische Hausarztpraxis Claus Gotzmann & Dr. med. Veronika Gohlke,"Mo 08:30-11:30,16:00-18:00; Tu 08:30-11:30,16:00-18:00; We 08:30-11:30; Th 08:30-11:30,16:00-18:00; Fr 08:30-12:00",,10792690392,13.3920673,52.5470683,,,,,,,
Berlin,,12165,Schloßstraße,doctors,dermatology,T. Schmook,,https://dermaprivat.de,10797319719,13.3173645,52.4538594,,Steglitz,,Private Hautarztpraxis,,,
Berlin,15,10405,Chodowieckistraße,doctors,general,René Dziurla,Mo 09:00-15:00; Tu 08:00-13:00; We 12:00-16:00; Th 12:00-18:00; Fr 08:00-12:00,https://www.praxis-dr-dziurla.de/,10803127524,13.4263098,52.5377134,,,,Terminanfragen bitte nur per Telefon / Appointment requests only via phone.,praxis-dr-dziurla@web.de,,
Berlin,245,12687,Blumberger Damm,doctors,general,Dr. med. Virginia Fusco,"Mo 08:00-13:00, Tu 08:00-12:00,14:00-18:00, Th,Fr 08:00-12:00; PH off",http://arzt-marzahn.de/,10819161417,13.5727895,52.5528448,,,,,dr.fusco@t-online.de,,
Berlin,,12623,Lübzer Straße,doctors,,Dr. Fehrend,,,10823787252,13.6187224,52.5213255,,Mahlsdorf,,,,,
,2,10409,Storkower Straße,clinic,,Spreemedizin Berlin MVZ,"Mo-Tu, Th 09:00-13:00, 14:00-17:00; We 09:00-13:00, 14:00-18:00; Fr 09:00-13:00",https://spreemedizin.de/,10829070905,13.4391681,52.540939,,,,,,,
Berlin,,13357,Heidebrinker Straße,doctors,gynaecology,Praxis für Pränatalmedizin,nach telefonischer Vereinbarung,,10859780794,13.387495,52.5514881,,Gesundbrunnen,,,,,
Berlin,16,13357,Badstraße,doctors,ophthalmology,Lasermed Augenarzt,"""bis auf weiteres geschlossen""",https://augenarzt.lasermed.de/berlin/augenarzt-wedding-badstrasse/,10859816147,13.3841608,52.5511521,,,,,,,
Berlin,6,10117,Anton-Wilhelm-Amo-Straße,doctors,haematology,Hämostaseologicum,Mo-Fr 08:45-15:00,https://www.haemostaseologicum-mitte.com/,10926292267,13.3868785,52.5118255,,,,,info@haemostaseologicum.com,,
Berlin,,10318,Weseler Straße,doctors,orthopaedics,MVZ Orthopädie Karlshorst,Mo-Th 07:30-19:00; Fr 07:30-13:00; PH closed,https://orthopädie-karlshorst.de,10943572170,13.5273166,52.4832511,,Karlshorst,no,,,,
Berlin,1,10117,Charitéplatz,doctors,internal,Innere Medizin,,,10959229734,13.3773367,52.5251071,,Mitte,,,,,
Berlin,22,10119,Fehrbelliner Straße,doctors,,Praxis Dr. med. A. Kullab,"Mo,Th 08:00-12:00,14:00-17:00; Tu,We 08:00-14:00; Fr 08:00-12:00",,10961467191,13.4038996,52.5334743,,,,,,,
Berlin,16,12555,Kinzerallee,doctors,paediatrics,Kinderarztpraxis Martin Schuldt,,,10963056123,13.5767072,52.4555244,,,,,,,
,12,,Krumme Straße,doctors,general;physiatry;acupuncture;chiropractic;naturopathy;applied_kinesiology,Dr. med. M. Lotfi,"Mo-Tu,Th-Su,PH off; We 10:00-16:00",https://www.drlotfiprivatpraxis.de,10967611164,13.3094876,52.5139141,,,limited,,,,
Berlin,4,12621,Heinrich-Grüber-Straße,doctors,,,"Mo,We,Fr 08:00-12:00, Tu,Th 15:00-20:00; PH off",,10968416055,13.5886001,52.5124749,,,no,praktische Ärztin,,,
Berlin,,10117,Zimmerstraße,clinic,general;ophthalmology;orthopaedics;otolaryngology,Ärztezentrum Axel-Springer-Passage,,,10975186174,13.3948073,52.5076578,,Mitte,,,,,
Berlin,,13439,Senftenberger Ring,doctors,general;naturopathy;chiropractic,Jan Strobl,,,10995087329,13.3557281,52.5981578,,Märkisches Viertel,,,,,
Berlin,,13439,Bäderweg,doctors,general;acupuncture;naturopathy;chiropractic,Dr. Birgit Rimkus,"Mo 08:30-12:00,15:00-18:00; Tu,Fr 08:30-13:00; We 08:30-12:00; Th 15:00-18:00",,10995087330,13.35557,52.5981556,,Märkisches Viertel,,,,,
Berlin,,13439,Bäderweg,doctors,gynaecology,MVZ für Frauenheilkunde Reinickendorf,"Mo-Th 08:00-12:00,14:00-18:00; We,Fr 08:00-13:00",,10995087331,13.3555749,52.5981178,,Märkisches Viertel,yes,,,,
Berlin,,13439,Bäderweg,doctors,paediatrics,Dipl.-Med. Alexander Kutscherskij,"Mo,Th 09:00-12:00,14:00-17:00; Tu,Fr 09:00-13:00; We 09:00-12:00",,10995087332,13.3557064,52.5981201,,Märkisches Viertel,,,,,
Berlin,,13439,Bäderweg,doctors,general,Dipl. Med. Cornelia Kutscherskij,"Mo 08:00-13:00,15:00-17:00; Tu,Th 08:15-13:00,15:00-18:00; We,Fr 08:15-13:00 || ""nach Vereinbarung""",,10995087336,13.3556354,52.5982039,,Märkisches Viertel,yes,,,,
Berlin,,13439,Brunnenpassage,doctors,orthodontics,Dr. Bettina Kutscha,"Mo-Th 09:00-12:00,14:00-18:00 || ""nach Vereinbarung""",,10995087337,13.3555797,52.5981898,,Märkisches Viertel,yes,,,,
Berlin,3a,13439,Senftenberger Ring,doctors,gynaecology,Praxis für pränatale Diagnostik - Dr. Elisabeth v. Tucher & Priv.-Doz. Dr. med. Ines Schönborn,"Mo 12:00-18:00; Tu,Th 08:00-18:00; We 08:00-14:00; Fr 08:00-13:00 || ""nach Vereinbarung""",https://www.berlin-schall.de/,10996127320,13.3558568,52.5972097,,Märkisches Viertel,,,info@berlin-schall.de,,
Berlin,3a,13439,Senftenberger Ring,doctors,anaesthetics,Ullrich Haufe,Mo-Th 08:00-16:00; Fr 08:00-12:00,,11002529643,13.3555195,52.5976497,,Märkisches Viertel,,,,,
Berlin,,13439,Fontanepassage,doctors,general,Dr. med. Christiane Wolf,"Mo-Fr 08:00-14:00,15:00-19:00; Sa 10:00-13:00",,11002529644,13.3555395,52.5977084,,Märkisches Viertel,,,,,
Berlin,,13439,Fontanepassage,doctors,general,Dr. med. Elisabeth Martin & Stefanie Greilinger,"Mo-Fr 08:00-14:00,15:00-19:00; Sa 10:00-13:00",,11002529645,13.3555514,52.5976674,,Märkisches Viertel,,,,,
Berlin,,13439,Fontanepassage,doctors,gynaecology,Lena Schulze-Bubert,"Mo,We 09:00-12:00,14:00-18:00; Tu 09:00-14:00; Th 09:00-14:15",,11002529647,13.3555961,52.5976882,,Märkisches Viertel,,,,,
Berlin,,13439,Fontanepassage,doctors,orthopaedics;trauma;surgery,punctum medico - Dr. med. Matthias Müller & Dr. med. Kai Dragowsky,"Mo-Fr 08:00-13:00,14:00-17:00",,11002539587,13.355701,52.5976654,,Märkisches Viertel,,,info@punctum-medico.de,,
Berlin,3a,13439,Senftenberger Ring,doctors,general;homeopathy;naturopathy,Stephan Prost,"Mo-Fr 08:00-14:00,15:00-19:00; Sa 10:00-13:00",,11002539588,13.3557845,52.5976509,,Märkisches Viertel,,,,,
Berlin,3a,13439,Senftenberger Ring,doctors,general,Gunda Reichardt,"Mo-Fr 08:00-14:00,15:00-19:00; Sa 10:00-13:00",,11002539589,13.3557264,52.5976448,,Märkisches Viertel,yes,,,,
Berlin,,13439,Fontanepassage,doctors,general,Bernhard Blaschke & Dr. Ulrike Halbeisen,"Mo-Fr 08:00-14:00,15:00-19:00; Sa 10:00-13:00",,11002539590,13.3557417,52.5976934,,Märkisches Viertel,,,,,
Berlin,3a,13439,Senftenberger Ring,doctors,dermatology;dermatovenereology,Hautarztpraxis Karoglan - Dr. med. Claudia Karoglan & Dr. med. Ante Karoglan,,,11002539591,13.3556613,52.5976367,,Märkisches Viertel,,,,,
Berlin,,13439,Fontanepassage,doctors,general;acupuncture;naturopathy,Uta Maria Bücker & Dr. med. Viola Ehrig,"Mo-Fr 08:00-14:00,15:00-19:00; Sa 10:00-13:00",,11002539592,13.3556717,52.5976873,,Märkisches Viertel,,,,,
Berlin,,10625,Pestalozzistraße,doctors,plastic_surgery,Esthetiquette,,,11017682421,13.3171182,52.5075245,,Charlottenburg,no,,,,
